,time,customer_id,location,delta
880,08:00:00,119,drinks,1
881,08:00:00,121,spices,1
882,08:00:00,123,fruit,2
883,08:00:00,124,drinks,2
884,08:00:00,125,dairy,2
885,08:00:00,126,spices,1
886,08:00:00,127,fruit,1
887,08:00:00,128,drinks,1
888,08:00:00,129,drinks,1
889,08:01:00,77,fruit,1
890,08:01:00,101,drinks,5
891,08:01:00,112,drinks,2
892,08:01:00,116,drinks,1
893,08:01:00,119,spices,2
894,08:01:00,121,fruit,1
895,08:01:00,123,fruit,1
896,08:01:00,124,drinks,1
897,08:01:00,125,dairy,1
898,08:01:00,126,drinks,1
899,08:01:00,127,checkout,4
900,08:01:00,128,checkout,3
901,08:01:00,129,checkout,3
902,08:01:00,130,drinks,2
903,08:02:00,77,dairy,2
904,08:02:00,101,drinks,4
905,08:02:00,112,drinks,1
906,08:02:00,116,fruit,2
907,08:02:00,119,spices,1
908,08:02:00,121,drinks,1
909,08:02:00,123,dairy,2
910,08:02:00,124,checkout,3
911,08:02:00,125,drinks,18
912,08:02:00,126,spices,6
913,08:02:00,130,drinks,1
914,08:02:00,131,dairy,7
915,08:02:00,132,fruit,5
916,08:03:00,77,dairy,1
917,08:03:00,101,drinks,3
918,08:03:00,112,checkout,4
919,08:03:00,116,fruit,1
920,08:03:00,119,drinks,2
921,08:03:00,121,checkout,8
922,08:03:00,123,dairy,1
923,08:03:00,125,drinks,17
924,08:03:00,126,spices,5
925,08:03:00,130,checkout,2
926,08:03:00,131,dairy,6
927,08:03:00,132,fruit,4
928,08:03:00,133,spices,1
929,08:03:00,134,dairy,9
930,08:04:00,77,fruit,3
931,08:04:00,101,drinks,2
932,08:04:00,116,drinks,1
933,08:04:00,119,drinks,1
934,08:04:00,123,checkout,2
935,08:04:00,125,drinks,16
936,08:04:00,126,spices,4
937,08:04:00,131,dairy,5
938,08:04:00,132,fruit,3
939,08:04:00,133,checkout,1
940,08:04:00,134,dairy,8
941,08:05:00,77,fruit,2
942,08:05:00,101,drinks,1
943,08:05:00,116,spices,2
944,08:05:00,119,spices,1
945,08:05:00,125,drinks,15
946,08:05:00,126,spices,3
947,08:05:00,131,dairy,4
948,08:05:00,132,fruit,2
949,08:05:00,134,dairy,7
950,08:05:00,135,fruit,5
951,08:05:00,136,fruit,4
952,08:05:00,137,spices,1
953,08:06:00,77,fruit,1
954,08:06:00,101,checkout,10
955,08:06:00,116,spices,1
956,08:06:00,119,drinks,2
957,08:06:00,125,drinks,14
958,08:06:00,126,spices,2
959,08:06:00,131,dairy,3
960,08:06:00,132,fruit,1
961,08:06:00,134,dairy,6
962,08:06:00,135,fruit,4
963,08:06:00,136,fruit,3
964,08:06:00,137,drinks,1
965,08:07:00,77,spices,2
966,08:07:00,116,dairy,3
967,08:07:00,119,drinks,1
968,08:07:00,125,drinks,13
969,08:07:00,126,spices,1
970,08:07:00,131,dairy,2
971,08:07:00,132,dairy,1
972,08:07:00,134,dairy,5
973,08:07:00,135,fruit,3
974,08:07:00,136,fruit,2
975,08:07:00,137,fruit,1
976,08:07:00,138,dairy,2
977,08:07:00,139,fruit,1
978,08:08:00,77,spices,1
979,08:08:00,116,dairy,2
980,08:08:00,119,checkout,3
981,08:08:00,125,drinks,12
982,08:08:00,126,drinks,3
983,08:08:00,131,dairy,1
984,08:08:00,132,fruit,6
985,08:08:00,134,dairy,4
986,08:08:00,135,fruit,2
987,08:08:00,136,fruit,1
988,08:08:00,137,checkout,3
989,08:08:00,138,dairy,1
990,08:08:00,139,dairy,4
991,08:09:00,77,dairy,1
992,08:09:00,116,dairy,1
993,08:09:00,125,drinks,11
994,08:09:00,126,drinks,2
995,08:09:00,131,checkout,3
996,08:09:00,132,fruit,5
997,08:09:00,134,dairy,3
998,08:09:00,135,fruit,1
999,08:09:00,136,checkout,1
1000,08:09:00,138,checkout,2
1001,08:09:00,139,dairy,3
1002,08:09:00,140,fruit,4
1003,08:09:00,141,fruit,2
1004,08:10:00,77,checkout,10
1005,08:10:00,116,checkout,1
1006,08:10:00,125,drinks,10
1007,08:10:00,126,drinks,1
1008,08:10:00,132,fruit,4
1009,08:10:00,134,dairy,2
1010,08:10:00,135,dairy,2
1011,08:10:00,139,dairy,2
1012,08:10:00,140,fruit,3
1013,08:10:00,141,fruit,1
1014,08:10:00,142,spices,1
1015,08:10:00,143,dairy,1
1016,08:10:00,144,fruit,1
1017,08:10:00,145,spices,2
1018,08:10:00,146,dairy,1
1019,08:11:00,125,drinks,9
1020,08:11:00,126,checkout,1
1021,08:11:00,132,fruit,3
1022,08:11:00,134,dairy,1
1023,08:11:00,135,dairy,1
1024,08:11:00,139,dairy,1
1025,08:11:00,140,fruit,2
1026,08:11:00,141,checkout,1
1027,08:11:00,142,drinks,2
1028,08:11:00,143,drinks,1
1029,08:11:00,144,checkout,1
1030,08:11:00,145,spices,1
1031,08:11:00,146,checkout,3
1032,08:11:00,147,dairy,1
1033,08:11:00,148,fruit,4
1034,08:11:00,149,spices,2
1035,08:11:00,150,drinks,4
1036,08:11:00,151,fruit,1
1037,08:12:00,125,drinks,8
1038,08:12:00,132,fruit,2
1039,08:12:00,134,checkout,2
1040,08:12:00,135,checkout,2
1041,08:12:00,139,checkout,1
1042,08:12:00,140,fruit,1
1043,08:12:00,142,drinks,1
1044,08:12:00,143,spices,1
1045,08:12:00,145,dairy,1
1046,08:12:00,147,checkout,4
1047,08:12:00,148,fruit,3
1048,08:12:00,149,spices,1
1049,08:12:00,150,drinks,3
1050,08:12:00,151,dairy,4
1051,08:12:00,152,fruit,3
1052,08:12:00,153,spices,1
1053,08:13:00,125,drinks,7
1054,08:13:00,132,fruit,1
1055,08:13:00,140,spices,2
1056,08:13:00,142,fruit,5
1057,08:13:00,143,dairy,2
1058,08:13:00,145,fruit,2
1059,08:13:00,148,fruit,2
1060,08:13:00,149,checkout,1
1061,08:13:00,150,drinks,2
1062,08:13:00,151,dairy,3
1063,08:13:00,152,fruit,2
1064,08:13:00,153,checkout,1
1065,08:13:00,154,dairy,2
1066,08:13:00,155,dairy,3
1067,08:13:00,156,fruit,6
1068,08:14:00,125,drinks,6
1069,08:14:00,132,checkout,1
1070,08:14:00,140,spices,1
1071,08:14:00,142,fruit,4
1072,08:14:00,143,dairy,1
1073,08:14:00,145,fruit,1
1074,08:14:00,148,fruit,1
1075,08:14:00,150,drinks,1
1076,08:14:00,151,dairy,2
1077,08:14:00,152,fruit,1
1078,08:14:00,154,dairy,1
1079,08:14:00,155,dairy,2
1080,08:14:00,156,fruit,5
1081,08:14:00,157,fruit,1
1082,08:14:00,158,fruit,1
1083,08:15:00,125,drinks,5
1084,08:15:00,140,dairy,1
1085,08:15:00,142,fruit,3
1086,08:15:00,143,spices,2
1087,08:15:00,145,dairy,1
1088,08:15:00,148,drinks,3
1089,08:15:00,150,checkout,2
1090,08:15:00,151,dairy,1
1091,08:15:00,152,dairy,2
1092,08:15:00,154,drinks,2
1093,08:15:00,155,dairy,1
1094,08:15:00,156,fruit,4
1095,08:15:00,157,dairy,2
1096,08:15:00,158,checkout,1
1097,08:15:00,159,dairy,7
1098,08:15:00,160,drinks,3
1099,08:15:00,161,dairy,2
1100,08:15:00,162,spices,4
1101,08:15:00,163,dairy,1
1102,08:16:00,125,drinks,4
1103,08:16:00,140,fruit,5
1104,08:16:00,142,fruit,2
1105,08:16:00,143,spices,1
1106,08:16:00,145,drinks,1
1107,08:16:00,148,drinks,2
1108,08:16:00,151,spices,12
1109,08:16:00,152,dairy,1
1110,08:16:00,154,drinks,1
1111,08:16:00,155,spices,4
1112,08:16:00,156,fruit,3
1113,08:16:00,157,dairy,1
1114,08:16:00,159,dairy,6
1115,08:16:00,160,drinks,2
1116,08:16:00,161,dairy,1
1117,08:16:00,162,spices,3
1118,08:16:00,163,checkout,4
1119,08:16:00,164,fruit,2
1120,08:16:00,165,spices,2
1121,08:16:00,166,spices,2
1122,08:16:00,167,dairy,2
1123,08:16:00,168,spices,2
1124,08:16:00,169,drinks,1
1125,08:16:00,170,drinks,7
1126,08:16:00,171,fruit,6
1127,08:17:00,125,drinks,3
1128,08:17:00,140,fruit,4
1129,08:17:00,142,fruit,1
1130,08:17:00,143,drinks,1
1131,08:17:00,145,checkout,1
1132,08:17:00,148,drinks,1
1133,08:17:00,151,spices,11
1134,08:17:00,152,checkout,1
1135,08:17:00,154,checkout,2
1136,08:17:00,155,spices,3
1137,08:17:00,156,fruit,2
1138,08:17:00,157,checkout,3
1139,08:17:00,159,dairy,5
1140,08:17:00,160,drinks,1
1141,08:17:00,161,checkout,1
1142,08:17:00,162,spices,2
1143,08:17:00,164,fruit,1
1144,08:17:00,165,spices,1
1145,08:17:00,166,spices,1
1146,08:17:00,167,dairy,1
1147,08:17:00,168,spices,1
1148,08:17:00,169,spices,3
1149,08:17:00,170,drinks,6
1150,08:17:00,171,fruit,5
1151,08:17:00,172,fruit,2
1152,08:17:00,173,spices,1
1153,08:17:00,174,fruit,5
1154,08:17:00,175,spices,2
1155,08:17:00,176,drinks,3
1156,08:17:00,177,fruit,1
1157,08:18:00,125,drinks,2
1158,08:18:00,140,fruit,3
1159,08:18:00,142,spices,3
1160,08:18:00,143,fruit,3
1161,08:18:00,148,checkout,3
1162,08:18:00,151,spices,10
1163,08:18:00,155,spices,2
1164,08:18:00,156,fruit,1
1165,08:18:00,159,dairy,4
1166,08:18:00,160,spices,3
1167,08:18:00,162,spices,1
1168,08:18:00,164,dairy,1
1169,08:18:00,165,fruit,1
1170,08:18:00,166,drinks,1
1171,08:18:00,167,checkout,1
1172,08:18:00,168,checkout,3
1173,08:18:00,169,spices,2
1174,08:18:00,170,drinks,5
1175,08:18:00,171,fruit,4
1176,08:18:00,172,fruit,1
1177,08:18:00,173,checkout,1
1178,08:18:00,174,fruit,4
1179,08:18:00,175,spices,1
1180,08:18:00,176,drinks,2
1181,08:18:00,177,dairy,6
1182,08:18:00,178,dairy,7
1183,08:18:00,179,dairy,1
1184,08:18:00,180,drinks,3
1185,08:19:00,125,drinks,1
1186,08:19:00,140,fruit,2
1187,08:19:00,142,spices,2
1188,08:19:00,143,fruit,2
1189,08:19:00,151,spices,9
1190,08:19:00,155,spices,1
1191,08:19:00,156,checkout,1
1192,08:19:00,159,dairy,3
1193,08:19:00,160,spices,2
1194,08:19:00,162,drinks,1
1195,08:19:00,164,fruit,1
1196,08:19:00,165,checkout,2
1197,08:19:00,166,spices,7
1198,08:19:00,169,spices,1
1199,08:19:00,170,drinks,4
1200,08:19:00,171,fruit,3
1201,08:19:00,172,checkout,1
1202,08:19:00,174,fruit,3
1203,08:19:00,175,checkout,2
1204,08:19:00,176,drinks,1
1205,08:19:00,177,dairy,5
1206,08:19:00,178,dairy,6
1207,08:19:00,179,checkout,2
1208,08:19:00,180,drinks,2
1209,08:19:00,181,spices,1
1210,08:19:00,182,dairy,9
1211,08:19:00,183,fruit,2
1212,08:20:00,125,checkout,1
1213,08:20:00,140,fruit,1
1214,08:20:00,142,spices,1
1215,08:20:00,143,fruit,1
1216,08:20:00,151,spices,8
1217,08:20:00,155,dairy,3
1218,08:20:00,159,dairy,2
1219,08:20:00,160,spices,1
1220,08:20:00,162,checkout,1
1221,08:20:00,164,dairy,1
1222,08:20:00,166,spices,6
1223,08:20:00,169,fruit,1
1224,08:20:00,170,drinks,3
1225,08:20:00,171,fruit,2
1226,08:20:00,174,fruit,2
1227,08:20:00,176,spices,1
1228,08:20:00,177,dairy,4
1229,08:20:00,178,dairy,5
1230,08:20:00,180,drinks,1
1231,08:20:00,181,drinks,1
1232,08:20:00,182,dairy,8
1233,08:20:00,183,fruit,1
1234,08:20:00,184,fruit,1
1235,08:21:00,140,checkout,1
1236,08:21:00,142,drinks,1
1237,08:21:00,143,checkout,1
1238,08:21:00,151,spices,7
1239,08:21:00,155,dairy,2
1240,08:21:00,159,dairy,1
1241,08:21:00,160,checkout,2
1242,08:21:00,164,checkout,2
1243,08:21:00,166,spices,5
1244,08:21:00,169,checkout,1
1245,08:21:00,170,drinks,2
1246,08:21:00,171,fruit,1
1247,08:21:00,174,fruit,1
1248,08:21:00,176,dairy,3
1249,08:21:00,177,dairy,3
1250,08:21:00,178,dairy,4
1251,08:21:00,180,checkout,1
1252,08:21:00,181,checkout,1
1253,08:21:00,182,dairy,7
1254,08:21:00,183,checkout,5
1255,08:21:00,184,dairy,4
1256,08:21:00,185,fruit,3
1257,08:21:00,186,fruit,6
1258,08:22:00,142,checkout,2
1259,08:22:00,151,spices,6
1260,08:22:00,155,dairy,1
1261,08:22:00,159,spices,6
1262,08:22:00,166,spices,4
1263,08:22:00,170,drinks,1
1264,08:22:00,171,spices,2
1265,08:22:00,174,dairy,1
1266,08:22:00,176,dairy,2
1267,08:22:00,177,dairy,2
1268,08:22:00,178,dairy,3
1269,08:22:00,182,dairy,6
1270,08:22:00,184,dairy,3
1271,08:22:00,185,fruit,2
1272,08:22:00,186,fruit,5
1273,08:22:00,187,dairy,3
1274,08:22:00,188,fruit,7
1275,08:22:00,189,dairy,5
1276,08:23:00,151,spices,5
1277,08:23:00,155,drinks,4
1278,08:23:00,159,spices,5
1279,08:23:00,166,spices,3
1280,08:23:00,170,spices,5
1281,08:23:00,171,spices,1
1282,08:23:00,174,spices,3
1283,08:23:00,176,dairy,1
1284,08:23:00,177,dairy,1
1285,08:23:00,178,dairy,2
1286,08:23:00,182,dairy,5
1287,08:23:00,184,dairy,2
1288,08:23:00,185,fruit,1
1289,08:23:00,186,fruit,4
1290,08:23:00,187,dairy,2
1291,08:23:00,188,fruit,6
1292,08:23:00,189,dairy,4
1293,08:23:00,190,drinks,2
1294,08:23:00,191,fruit,3
1295,08:23:00,192,fruit,2
1296,08:23:00,193,dairy,7
1297,08:24:00,151,spices,4
1298,08:24:00,155,drinks,3
1299,08:24:00,159,spices,4
1300,08:24:00,166,spices,2
1301,08:24:00,170,spices,4
1302,08:24:00,171,fruit,4
1303,08:24:00,174,spices,2
1304,08:24:00,176,spices,1
1305,08:24:00,177,drinks,2
1306,08:24:00,178,dairy,1
1307,08:24:00,182,dairy,4
1308,08:24:00,184,dairy,1
1309,08:24:00,185,checkout,1
1310,08:24:00,186,fruit,3
1311,08:24:00,187,dairy,1
1312,08:24:00,188,fruit,5
1313,08:24:00,189,dairy,3
1314,08:24:00,190,drinks,1
1315,08:24:00,191,fruit,2
1316,08:24:00,192,fruit,1
1317,08:24:00,193,dairy,6
1318,08:24:00,194,drinks,1
1319,08:24:00,195,dairy,1
1320,08:24:00,196,spices,2
1321,08:24:00,197,drinks,2
1322,08:25:00,151,spices,3
1323,08:25:00,155,drinks,2
1324,08:25:00,159,spices,3
1325,08:25:00,166,spices,1
1326,08:25:00,170,spices,3
1327,08:25:00,171,fruit,3
1328,08:25:00,174,spices,1
1329,08:25:00,176,drinks,2
1330,08:25:00,177,drinks,1
1331,08:25:00,178,fruit,1
1332,08:25:00,182,dairy,3
1333,08:25:00,184,spices,3
1334,08:25:00,186,fruit,2
1335,08:25:00,187,checkout,2
1336,08:25:00,188,fruit,4
1337,08:25:00,189,dairy,2
1338,08:25:00,190,checkout,7
1339,08:25:00,191,fruit,1
1340,08:25:00,192,checkout,4
1341,08:25:00,193,dairy,5
1342,08:25:00,194,fruit,4
1343,08:25:00,195,fruit,2
1344,08:25:00,196,spices,1
1345,08:25:00,197,drinks,1
1346,08:25:00,198,dairy,6
1347,08:25:00,199,fruit,3
1348,08:25:00,200,spices,1
1349,08:25:00,201,spices,2
1350,08:26:00,151,spices,2
1351,08:26:00,155,drinks,1
1352,08:26:00,159,spices,2
1353,08:26:00,166,checkout,1
1354,08:26:00,170,spices,2
1355,08:26:00,171,fruit,2
1356,08:26:00,174,fruit,2
1357,08:26:00,176,drinks,1
1358,08:26:00,177,spices,4
1359,08:26:00,178,dairy,1
1360,08:26:00,182,dairy,2
1361,08:26:00,184,spices,2
1362,08:26:00,186,fruit,1
1363,08:26:00,188,fruit,3
1364,08:26:00,189,dairy,1
1365,08:26:00,191,checkout,1
1366,08:26:00,193,dairy,4
1367,08:26:00,194,fruit,3
1368,08:26:00,195,fruit,1
1369,08:26:00,196,dairy,1
1370,08:26:00,197,checkout,2
1371,08:26:00,198,dairy,5
1372,08:26:00,199,fruit,2
1373,08:26:00,200,checkout,1
1374,08:26:00,201,spices,1
1375,08:27:00,151,spices,1
1376,08:27:00,155,checkout,1
1377,08:27:00,159,spices,1
1378,08:27:00,170,spices,1
1379,08:27:00,171,fruit,1
1380,08:27:00,174,fruit,1
1381,08:27:00,176,fruit,6
1382,08:27:00,177,spices,3
1383,08:27:00,178,spices,4
1384,08:27:00,182,dairy,1
1385,08:27:00,184,spices,1
1386,08:27:00,186,checkout,2
1387,08:27:00,188,fruit,2
1388,08:27:00,189,fruit,3
1389,08:27:00,193,dairy,3
1390,08:27:00,194,fruit,2
1391,08:27:00,195,checkout,1
1392,08:27:00,196,fruit,1
1393,08:27:00,198,dairy,4
1394,08:27:00,199,fruit,1
1395,08:27:00,201,fruit,3
1396,08:27:00,202,fruit,1
1397,08:27:00,203,fruit,2
1398,08:28:00,151,checkout,1
1399,08:28:00,159,drinks,1
1400,08:28:00,170,checkout,1
1401,08:28:00,171,checkout,1
1402,08:28:00,174,dairy,2
1403,08:28:00,176,fruit,5
1404,08:28:00,177,spices,2
1405,08:28:00,178,spices,3
1406,08:28:00,182,drinks,1
1407,08:28:00,184,drinks,1
1408,08:28:00,188,fruit,1
1409,08:28:00,189,fruit,2
1410,08:28:00,193,dairy,2
1411,08:28:00,194,fruit,1
1412,08:28:00,196,checkout,6
1413,08:28:00,198,dairy,3
1414,08:28:00,199,spices,2
1415,08:28:00,201,fruit,2
1416,08:28:00,202,drinks,8
1417,08:28:00,203,fruit,1
1418,08:28:00,204,dairy,1
1419,08:28:00,205,spices,1
1420,08:28:00,206,drinks,1
1421,08:29:00,159,fruit,5
1422,08:29:00,174,dairy,1
1423,08:29:00,176,fruit,4
1424,08:29:00,177,spices,1
1425,08:29:00,178,spices,2
1426,08:29:00,182,fruit,3
1427,08:29:00,184,checkout,1
1428,08:29:00,188,checkout,1
1429,08:29:00,189,fruit,1
1430,08:29:00,193,dairy,1
1431,08:29:00,194,checkout,1
1432,08:29:00,198,dairy,2
1433,08:29:00,199,spices,1
1434,08:29:00,201,fruit,1
1435,08:29:00,202,drinks,7
1436,08:29:00,203,checkout,2
1437,08:29:00,204,checkout,3
1438,08:29:00,205,checkout,1
1439,08:29:00,206,checkout,3
1440,08:29:00,207,fruit,1
1441,08:29:00,208,fruit,1
1442,08:29:00,209,fruit,3
1443,08:29:00,210,fruit,1
1444,08:29:00,211,drinks,1
1445,08:30:00,159,fruit,4
1446,08:30:00,174,fruit,1
1447,08:30:00,176,fruit,3
1448,08:30:00,177,checkout,2
1449,08:30:00,178,spices,1
1450,08:30:00,182,fruit,2
1451,08:30:00,189,checkout,2
1452,08:30:00,193,checkout,3
1453,08:30:00,198,dairy,1
1454,08:30:00,199,dairy,1
1455,08:30:00,201,spices,3
1456,08:30:00,202,drinks,6
1457,08:30:00,206,checkout,2
1458,08:30:00,207,dairy,4
1459,08:30:00,208,spices,1
1460,08:30:00,209,fruit,2
1461,08:30:00,210,spices,1
1462,08:30:00,211,checkout,2
1463,08:30:00,212,fruit,7
1464,08:30:00,213,dairy,3
1465,08:31:00,159,fruit,3
1466,08:31:00,174,checkout,1
1467,08:31:00,176,fruit,2
1468,08:31:00,178,drinks,1
1469,08:31:00,182,fruit,1
1470,08:31:00,198,checkout,2
1471,08:31:00,199,fruit,1
1472,08:31:00,201,spices,2
1473,08:31:00,202,drinks,5
1474,08:31:00,207,dairy,3
1475,08:31:00,208,fruit,2
1476,08:31:00,209,fruit,1
1477,08:31:00,210,fruit,1
1478,08:31:00,212,fruit,6
1479,08:31:00,213,dairy,2
1480,08:31:00,214,fruit,1
1481,08:31:00,215,spices,1
1482,08:31:00,216,dairy,4
1483,08:32:00,159,fruit,2
1484,08:32:00,176,fruit,1
1485,08:32:00,178,fruit,1
1486,08:32:00,182,spices,2
1487,08:32:00,199,checkout,2
1488,08:32:00,201,spices,1
1489,08:32:00,202,drinks,4
1490,08:32:00,207,dairy,2
1491,08:32:00,208,fruit,1
1492,08:32:00,209,checkout,1
1493,08:32:00,210,checkout,2
1494,08:32:00,212,fruit,5
1495,08:32:00,213,dairy,1
1496,08:32:00,214,dairy,2
1497,08:32:00,215,dairy,1
1498,08:32:00,216,dairy,3
1499,08:32:00,217,spices,1
1500,08:32:00,218,fruit,2
1501,08:32:00,219,fruit,3
1502,08:32:00,220,drinks,1
1503,08:32:00,221,drinks,5
1504,08:32:00,222,fruit,3
1505,08:33:00,159,fruit,1
1506,08:33:00,176,dairy,1
1507,08:33:00,178,spices,2
1508,08:33:00,182,spices,1
1509,08:33:00,201,dairy,2
1510,08:33:00,202,drinks,3
1511,08:33:00,207,dairy,1
1512,08:33:00,208,drinks,3
1513,08:33:00,212,fruit,4
1514,08:33:00,213,fruit,1
1515,08:33:00,214,dairy,1
1516,08:33:00,215,checkout,1
1517,08:33:00,216,dairy,2
1518,08:33:00,217,checkout,2
1519,08:33:00,218,fruit,1
1520,08:33:00,219,fruit,2
1521,08:33:00,220,fruit,2
1522,08:33:00,221,drinks,4
1523,08:33:00,222,fruit,2
1524,08:33:00,223,dairy,2
1525,08:33:00,224,dairy,1
1526,08:33:00,225,fruit,2
1527,08:33:00,226,fruit,3
1528,08:33:00,227,spices,1
1529,08:33:00,228,drinks,2
1530,08:33:00,229,dairy,1
1531,08:34:00,159,spices,7
1532,08:34:00,176,spices,3
1533,08:34:00,178,spices,1
1534,08:34:00,182,drinks,2
1535,08:34:00,201,dairy,1
1536,08:34:00,202,drinks,2
1537,08:34:00,207,checkout,2
1538,08:34:00,208,drinks,2
1539,08:34:00,212,fruit,3
1540,08:34:00,213,dairy,3
1541,08:34:00,214,checkout,1
1542,08:34:00,216,dairy,1
1543,08:34:00,218,spices,2
1544,08:34:00,219,fruit,1
1545,08:34:00,220,fruit,1
1546,08:34:00,221,drinks,3
1547,08:34:00,222,fruit,1
1548,08:34:00,223,dairy,1
1549,08:34:00,224,checkout,2
1550,08:34:00,225,fruit,1
1551,08:34:00,226,fruit,2
1552,08:34:00,227,fruit,1
1553,08:34:00,228,drinks,1
1554,08:34:00,229,spices,2
1555,08:34:00,230,fruit,4
1556,08:34:00,231,dairy,5
1557,08:34:00,232,dairy,20
1558,08:34:00,233,dairy,6
1559,08:35:00,159,spices,6
1560,08:35:00,176,spices,2
1561,08:35:00,178,dairy,3
1562,08:35:00,182,drinks,1
1563,08:35:00,201,fruit,1
1564,08:35:00,202,drinks,1
1565,08:35:00,208,drinks,1
1566,08:35:00,212,fruit,2
1567,08:35:00,213,dairy,2
1568,08:35:00,216,spices,1
1569,08:35:00,218,spices,1
1570,08:35:00,219,checkout,1
1571,08:35:00,220,drinks,4
1572,08:35:00,221,drinks,2
1573,08:35:00,222,checkout,1
1574,08:35:00,223,drinks,4
1575,08:35:00,225,drinks,1
1576,08:35:00,226,fruit,1
1577,08:35:00,227,checkout,3
1578,08:35:00,228,checkout,1
1579,08:35:00,229,spices,1
1580,08:35:00,230,fruit,3
1581,08:35:00,231,dairy,4
1582,08:35:00,232,dairy,19
1583,08:35:00,233,dairy,5
1584,08:35:00,234,fruit,5
1585,08:36:00,159,spices,5
1586,08:36:00,176,spices,1
1587,08:36:00,178,dairy,2
1588,08:36:00,182,fruit,2
1589,08:36:00,201,checkout,1
1590,08:36:00,202,checkout,1
1591,08:36:00,208,fruit,9
1592,08:36:00,212,fruit,1
1593,08:36:00,213,dairy,1
1594,08:36:00,216,dairy,2
1595,08:36:00,218,drinks,1
1596,08:36:00,220,drinks,3
1597,08:36:00,221,drinks,1
1598,08:36:00,223,drinks,3
1599,08:36:00,225,spices,2
1600,08:36:00,226,drinks,3
1601,08:36:00,229,checkout,1
1602,08:36:00,230,fruit,2
1603,08:36:00,231,dairy,3
1604,08:36:00,232,dairy,18
1605,08:36:00,233,dairy,4
1606,08:36:00,234,fruit,4
1607,08:36:00,235,drinks,1
1608,08:36:00,236,dairy,10
1609,08:36:00,237,spices,1
1610,08:36:00,238,dairy,6
1611,08:36:00,239,dairy,1
1612,08:37:00,159,spices,4
1613,08:37:00,176,dairy,1
1614,08:37:00,178,dairy,1
1615,08:37:00,182,fruit,1
1616,08:37:00,208,fruit,8
1617,08:37:00,212,dairy,1
1618,08:37:00,213,checkout,1
1619,08:37:00,216,dairy,1
1620,08:37:00,218,checkout,2
1621,08:37:00,220,drinks,2
1622,08:37:00,221,spices,2
1623,08:37:00,223,drinks,2
1624,08:37:00,225,spices,1
1625,08:37:00,226,drinks,2
1626,08:37:00,230,fruit,1
1627,08:37:00,231,dairy,2
1628,08:37:00,232,dairy,17
1629,08:37:00,233,dairy,3
1630,08:37:00,234,fruit,3
1631,08:37:00,235,checkout,2
1632,08:37:00,236,dairy,9
1633,08:37:00,237,drinks,2
1634,08:37:00,238,dairy,5
1635,08:37:00,239,checkout,7
1636,08:37:00,240,fruit,2
1637,08:37:00,241,dairy,1
1638,08:37:00,242,fruit,2
1639,08:37:00,243,spices,1
1640,08:37:00,244,fruit,1
1641,08:38:00,159,spices,3
1642,08:38:00,176,drinks,1
1643,08:38:00,178,spices,7
1644,08:38:00,182,checkout,1
1645,08:38:00,208,fruit,7
1646,08:38:00,212,spices,1
1647,08:38:00,216,checkout,2
1648,08:38:00,220,drinks,1
1649,08:38:00,221,spices,1
1650,08:38:00,223,drinks,1
1651,08:38:00,225,fruit,1
1652,08:38:00,226,drinks,1
1653,08:38:00,230,dairy,3
1654,08:38:00,231,dairy,1
1655,08:38:00,232,dairy,16
1656,08:38:00,233,dairy,2
1657,08:38:00,234,fruit,2
1658,08:38:00,236,dairy,8
1659,08:38:00,237,drinks,1
1660,08:38:00,238,dairy,4
1661,08:38:00,240,fruit,1
1662,08:38:00,241,spices,10
1663,08:38:00,242,fruit,1
1664,08:38:00,243,drinks,2
1665,08:38:00,244,spices,5
1666,08:38:00,245,fruit,1
1667,08:38:00,246,fruit,2
1668,08:38:00,247,fruit,2
1669,08:39:00,159,spices,2
1670,08:39:00,176,checkout,3
1671,08:39:00,178,spices,6
1672,08:39:00,208,fruit,6
1673,08:39:00,212,checkout,2
1674,08:39:00,220,spices,3
1675,08:39:00,221,drinks,2
1676,08:39:00,223,checkout,1
1677,08:39:00,225,checkout,4
1678,08:39:00,226,spices,2
1679,08:39:00,230,dairy,2
1680,08:39:00,231,checkout,1
1681,08:39:00,232,dairy,15
1682,08:39:00,233,dairy,1
1683,08:39:00,234,fruit,1
1684,08:39:00,236,dairy,7
1685,08:39:00,237,fruit,5
1686,08:39:00,238,dairy,3
1687,08:39:00,240,checkout,5
1688,08:39:00,241,spices,9
1689,08:39:00,242,checkout,4
1690,08:39:00,243,drinks,1
1691,08:39:00,244,spices,4
1692,08:39:00,245,checkout,1
1693,08:39:00,246,fruit,1
1694,08:39:00,247,fruit,1
1695,08:39:00,248,dairy,2
1696,08:39:00,249,drinks,6
1697,08:39:00,250,dairy,3
1698,08:39:00,251,dairy,2
1699,08:40:00,159,spices,1
1700,08:40:00,178,spices,5
1701,08:40:00,208,fruit,5
1702,08:40:00,220,spices,2
1703,08:40:00,221,drinks,1
1704,08:40:00,226,spices,1
1705,08:40:00,230,dairy,1
1706,08:40:00,232,dairy,14
1707,08:40:00,233,spices,4
1708,08:40:00,234,checkout,3
1709,08:40:00,236,dairy,6
1710,08:40:00,237,fruit,4
1711,08:40:00,238,dairy,2
1712,08:40:00,241,spices,8
1713,08:40:00,243,checkout,3
1714,08:40:00,244,spices,3
1715,08:40:00,246,drinks,5
1716,08:40:00,247,checkout,1
1717,08:40:00,248,dairy,1
1718,08:40:00,249,drinks,5
